05312018                      , 400         , 1
0537                          , 401         , 1
0539                          , 402         , 1
054                           , 403         , 1
0542                          , 405         , 2
0543                          , 406         , 1
0548                          , 407         , 1
0549                          , 408         , 1
055                           , 409         , 1
0553                          , 415         , 6
056                           , 416         , 1
05738                         , 417         , 1
057735026                     , 418         , 1
057735027                     , 419         , 1
057735028                     , 420         , 1
058                           , 421         , 1
059                           , 423         , 2
0596000804                    , 426         , 3
06                            , 427         , 1
060                           , 441         , 14
0600                          , 442         , 1
06012018                      , 443         , 1
06032018                      , 444         , 1
060909                        , 445         , 1
06092017                      , 446         , 1
061                           , 447         , 1
0610                          , 448         , 1
0614                          , 449         , 1
062                           , 450         , 1
0622                          , 453         , 3
0625                          , 454         , 1
0627                          , 455         , 1
062709                        , 456         , 1
063                           , 457         , 1
0646                          , 458         , 1
065                           , 459         , 1
0651                          , 462         , 3
0653                          , 463         , 1
0654                          , 464         , 1
068                           , 465         , 1
06800                         , 466         , 1
0689                          , 467         , 1
07                            , 468         , 1
07012016                      , 486         , 18
07032018                      , 487         , 1
07062018                      , 488         , 1
070710678                     , 489         , 1
070710679                     , 490         , 1
07082012                      , 491         , 1
07082018                      , 492         , 1
0709                          , 493         , 1
071                           , 494         , 1
07102008                      , 496         , 2
07123329                      , 497         , 1
0714                          , 498         , 1
0716730510                    , 499         , 1
073                           , 500         , 1
0737                          , 501         , 1
0737305061                    , 502         , 1
0739                          , 503         , 1
0740                          , 504         , 1
0743226011                    , 505         , 1
075                           , 506         , 1
0751                          , 510         , 4
0756607310                    , 511         , 1
0764516965                    , 512         , 1
0764909053                    , 513         , 1
077                           , 514         , 1
0776                          , 515         , 1
078                           , 516         , 1
0789484250                    , 517         , 1
0791440435                    , 518         , 1
0792261860                    , 519         , 1
08                            , 520         , 1
080                           , 533         , 13
0800                          , 535         , 2
08009                         , 538         , 3
0801                          , 539         , 1
08015                         , 540         , 1
08034                         , 541         , 1
08036                         , 542         , 1
0804                          , 543         , 1
0805                          , 544         , 1
08062005                      , 546         , 2
08062013                      , 547         , 1
08062016                      , 548         , 1
08072011                      , 549         , 1
081                           , 550         , 1
0810                          , 552         , 2
08112017                      , 553         , 1
0816039429                    , 554         , 1
081649658                     , 555         , 1
0817                          , 556         , 1
082                           , 557         , 1
0820                          , 560         , 3
083                           , 561         , 1
0830                          , 562         , 1
084                           , 564         , 2
0841                          , 565         , 1
085                           , 566         , 1
086                           , 567         , 1
0878931899                    , 569         , 2
0879697121                    , 570         , 1
088                           , 571         , 1
08883270                      , 572         , 1
09                            , 573         , 1
090                           , 589         , 16
0900                          , 591         , 2
09012012                      , 593         , 2
09072015                      , 594         , 1
091                           , 595         , 1
0911                          , 596         , 1
091419                        , 597         , 1
092                           , 598         , 1
0927                          , 599         , 1
0931411246                    , 600         , 1
0933                          , 601         , 1
0934                          , 602         , 1
0935526870                    , 603         , 1
094617                        , 604         , 1
095                           , 605         , 1
0953                          , 606         , 1
0957                          , 607         , 1
096                           , 608         , 1
0966796144                    , 610         , 2
098                           , 611         , 1
099                           , 612         , 1
10                            , 615         , 3
100                           , 828         , 213
1000                          , 929         , 101
10000                         , 969         , 40
100000                        , 985         , 16
10000000                      , 1000        , 15
1000000000                    , 1001        , 1
10000000000                   , 1004        , 3
1000000000000                 , 1006        , 2
1000000000000000              , 1007        , 1
1000000000000000000           , 1008        , 1
1000001000000                 , 1009        , 1
10000100000                   , 1010        , 1
10001000                      , 1011        , 1
100010000                     , 1012        , 1
10001476                      , 1013        , 1
1001                          , 1015        , 2
10010                         , 1016        , 1
10012004                      , 1018        , 2
100150                        , 1019        , 1
100160                        , 1020        , 1
10020                         , 1021        , 1
1003                          , 1022        , 1
10032012                      , 1023        , 1
1004                          , 1024        , 1
1006                          , 1025        , 1
10062016                      , 1026        , 1
10072009                      , 1027        , 1
100865                        , 1028        , 1
101                           , 1029        , 1
1010                          , 1044        , 15
10100                         , 1046        , 2
1010160022283681900875        , 1047        , 1
1011                          , 1048        , 1
101102                        , 1050        , 2
10112017                      , 1051        , 1
10114517216541721672          , 1052        , 1
1012                          , 1053        , 1
10122012                      , 1055        , 2
1013                          , 1056        , 1
101381000                     , 1057        , 1
1014                          , 1058        , 1
1015                          , 1060        , 2
1017                          , 1061        , 1
1018                          , 1062        , 1
101995                        , 1064        , 2
102                           , 1065        , 1
1020                          , 1075        , 10
1021                          , 1079        , 4
102144                        , 1080        , 1
1023                          , 1081        , 1
1023215226                    , 1082        , 1
1024                          , 1083        , 1
1025                          , 1085        , 2
10250                         , 1086        , 1
1026                          , 1087        , 1
1027                          , 1090        , 3
102833                        , 1094        , 4
1029                          , 1095        , 1
103                           , 1096        , 1
1030                          , 1105        , 9
10300                         , 1108        , 3
1031                          , 1109        , 1
103104                        , 1110        , 1
1032                          , 1111        , 1
103392                        , 1113        , 2
1034                          , 1114        , 1
1035                          , 1115        , 1
1036                          , 1117        , 2
1037                          , 1118        , 1
103854                        , 1119        , 1
10387                         , 1120        , 1
104                           , 1121        , 1
10400                         , 1131        , 10
10426                         , 1132        , 1
1043                          , 1133        , 1
1045                          , 1134        , 1
1045055                       , 1135        , 1
10460                         , 1136        , 1
1048                          , 1137        , 1
1048576                       , 1138        , 1
1049                          , 1139        , 1
105                           , 1140        , 1
10500                         , 1149        , 9
1053                          , 1150        , 1
10536                         , 1151        , 1
10540                         , 1152        , 1
10552882                      , 1153        , 1
1056                          , 1154        , 1
1057                          , 1155        , 1
1058                          , 1156        , 1
106                           , 1158        , 2
10615                         , 1165        , 7
10631119                      , 1166        , 1
10651067                      , 1167        , 1
10671                         , 1168        , 1
1068                          , 1169        , 1
107                           , 1170        , 1
1070                          , 1174        , 4
107109                        , 1176        , 2
10731078                      , 1177        , 1
108                           , 1178        , 1
1080                          , 1187        , 9
1084                          , 1193        , 6
10890                         , 1194        , 1
109                           , 1195        , 1
109177                        , 1201        , 6
10933889                      , 1202        , 1
1095                          , 1203        , 1
11                            , 1204        , 1
110                           , 1321        , 117
1100                          , 1339        , 18
11000                         , 1347        , 8
11010                         , 1353        , 6
110117                        , 1354        , 1
11024311848                   , 1355        , 1
1103                          , 1356        , 1
11042018                      , 1357        , 1
11052017                      , 1358        , 1
1106                          , 1359        , 1
110600                        , 1361        , 2
11062018                      , 1362        , 1
1107                          , 1363        , 1
11072008                      , 1364        , 1
11072018                      , 1365        , 1
11082014                      , 1366        , 1
111                           , 1367        , 1
11100                         , 1376        , 9
111000                        , 1377        , 1
111018                        , 1378        , 1
11111                         , 1379        , 1
111111                        , 1381        , 2
1111111                       , 1382        , 1
11111111                      , 1383        , 1
11112011                      , 1384        , 1
11119                         , 1385        , 1
1112                          , 1386        , 1
111213                        , 1387        , 1
1114                          , 1388        , 1
1115                          , 1389        , 1
1117                          , 1390        , 1
111770                        , 1391        , 1
112                           , 1392        , 1
11200                         , 1405        , 13
1121                          , 1407        , 2
1124                          , 1409        , 2
1125                          , 1410        , 1
1126                          , 1411        , 1
1128                          , 1412        , 1
1129                          , 1413        , 1
113                           , 1415        , 2
1130                          , 1424        , 9
11300                         , 1426        , 2
1131                          , 1427        , 1
11323                         , 1428        , 1
11340                         , 1429        , 1
